applicationNumber,sendNumber,attachmentfileContent_raw,citations,kr_citations,has_29_1,domain
1020130102551,952016014306850,첨부1 공개특허공보 제10-2013-0073582호(2013.07.03.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2012-221804호(2012.11.12.: 인용발명 2) 1부.첨부3 일본 공개특허공보 특개평11-176400호(1999.07.02.: 인용발명 3) 1부.첨부4 공개특허공보 제10-2009-0031158호(2009.03.25.: 인용발명 4) 1부.첨부5 일본 공개특허공보 특개2002-134078호(2002.05.10.: 인용발명 5) 1부.첨부6 공개특허공보 제10-2012-0120650호(2012.11.02.: 인용발명 6) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2013-0073582호', '날짜': '2013.07.03.', '국내': True}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2012-221804호', '날짜': '2012.11.12.', '국내': False}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개평11-176400호', '날짜': '1999.07.02.', '국내': False}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2009-0031158호', '날짜': '2009.03.25.', '국내': True}, {'인용발명번호': '5', '식별자': '일본 공개특허공보 특개2002-134078호', '날짜': '2002.05.10.', '국내': False}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2012-0120650호', '날짜': '2012.11.02.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2013-0073582호', '날짜': '2013.07.03.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2009-0031158호', '날짜': '2009.03.25.', '국내': True}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2012-0120650호', '날짜': '2012.11.02.', '국내': True}]",,
1020130088936,952015080535801,첨부1 공개특허공보 제10-2001-0045902호(2001.06.05.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2008-0073241호(2008.08.08.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2013-0057831호(2013.06.03.: 인용발명 3) 1부.첨부4 공개특허공보 제10-2002-0071204호(2002.09.12.: 인용발명 4) 1부.첨부5 공개특허공보 제10-2013-0082426호(2013.07.19.: 인용발명 5) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2001-0045902호', '날짜': '2001.06.05.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0073241호', '날짜': '2008.08.08.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2013-0057831호', '날짜': '2013.06.03.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2002-0071204호', '날짜': '2002.09.12.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2013-0082426호', '날짜': '2013.07.19.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2001-0045902호', '날짜': '2001.06.05.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0073241호', '날짜': '2008.08.08.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2013-0057831호', '날짜': '2013.06.03.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2002-0071204호', '날짜': '2002.09.12.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2013-0082426호', '날짜': '2013.07.19.', '국내': True}]",,
1020130088936,952016039868715,첨부1 공개특허공보 제10-2001-0045902호(2001.06.05.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2011-040379호(2011.02.24.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2008-0073241호(2008.08.08.: 인용발명 3) 1부.첨부4 공개특허공보 제10-2013-0057831호(2013.06.03.: 인용발명 4) 1부.첨부5 공개특허공보 제10-2002-0071204호(2002.09.12.: 인용발명 5) 1부.첨부6 공개특허공보 제10-2013-0082426호(2013.07.19.: 인용발명 6) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2001-0045902호', '날짜': '2001.06.05.', '국내': True}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2011-040379호', '날짜': '2011.02.24.', '국내': False}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2008-0073241호', '날짜': '2008.08.08.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2013-0057831호', '날짜': '2013.06.03.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2002-0071204호', '날짜': '2002.09.12.', '국내': True}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2013-0082426호', '날짜': '2013.07.19.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2001-0045902호', '날짜': '2001.06.05.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2008-0073241호', '날짜': '2008.08.08.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2013-0057831호', '날짜': '2013.06.03.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2002-0071204호', '날짜': '2002.09.12.', '국내': True}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2013-0082426호', '날짜': '2013.07.19.', '국내': True}]",,
1020130071094,952015034041240,첨부1 공개특허공보 제10-2011-0089869호(2011.08.09.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2012-0125874호(2012.11.19.: 인용발명 2) 1부.첨부3 일본 공개특허공보 특개2012-227120호(2012.11.15.: 인용발명 3) 1부.첨부4 일본 공개특허공보 특개2002-134078호(2002.05.10.: 인용발명 4) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0089869호', '날짜': '2011.08.09.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2012-0125874호', '날짜': '2012.11.19.', '국내': True}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개2012-227120호', '날짜': '2012.11.15.', '국내': False}, {'인용발명번호': '4', '식별자': '일본 공개특허공보 특개2002-134078호', '날짜': '2002.05.10.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2011-0089869호', '날짜': '2011.08.09.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2012-0125874호', '날짜': '2012.11.19.', '국내': True}]",,
1020130062501,952015055896049,첨부1 공개특허공보 제10-2007-0112490호(2007.11.27.: 인용발명 1) 1부.첨부2 등록특허공보 제10-1255250호(2013.04.16.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2007-0112490호', '날짜': '2007.11.27.', '국내': True}, {'인용발명번호': '2', '식별자': '등록특허공보 제10-1255250호', '날짜': '2013.04.16.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2007-0112490호', '날짜': '2007.11.27.', '국내': True}, {'인용발명번호': '2', '식별자': '등록특허공보 제10-1255250호', '날짜': '2013.04.16.', '국내': True}]",,
1020130062501,952017062529907,첨부1 공개특허공보 제10-2012-0053589호(2012.05.29.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2012-0133415호(2012.12.11.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0053589호', '날짜': '2012.05.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2012-0133415호', '날짜': '2012.12.11.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2012-0053589호', '날짜': '2012.05.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2012-0133415호', '날짜': '2012.12.11.', '국내': True}]",,
1020130051800,952015080551427,첨부1 공개특허공보 제10-2006-0027264호(2006.03.27.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2008-0082799호(2008.09.12.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2011-0109824호(2011.10.06.: 인용발명 3) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2006-0027264호', '날짜': '2006.03.27.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0082799호', '날짜': '2008.09.12.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2011-0109824호', '날짜': '2011.10.06.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2006-0027264호', '날짜': '2006.03.27.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0082799호', '날짜': '2008.09.12.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2011-0109824호', '날짜': '2011.10.06.', '국내': True}]",False,
1020130041905,952014029646929,첨부1 공개특허공보 제10-2010-0105634호(2010.09.29.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2008-0052869호(2008.06.12.: 인용발명 2) 1부.첨부3 일본 공개특허공보 특개2007-026945호(2007.02.01.: 인용발명 3) 1부.첨부4 공개실용신안공보 제20-2000-0016884호(2000.09.25.: 인용발명 4) 1부.첨부5 공개특허공보 제10-2011-0085018호(2011.07.27.: 인용발명 5) 1부.첨부6 일본 공개특허공보 특개2004-349109호(2004.12.09.: 인용발명 6) 1부.첨부7 공개특허공보 제10-2005-0044771호(2005.05.12.: 인용발명 7) 1부.첨부8 공개특허공보 제10-2011-0080827호(2011.07.13.: 인용발명 8) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0105634호', '날짜': '2010.09.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0052869호', '날짜': '2008.06.12.', '국내': True}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개2007-026945호', '날짜': '2007.02.01.', '국내': False}, {'인용발명번호': '4', '식별자': '공개실용신안공보 제20-2000-0016884호', '날짜': '2000.09.25.', '국내': False}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2011-0085018호', '날짜': '2011.07.27.', '국내': True}, {'인용발명번호': '6', '식별자': '일본 공개특허공보 특개2004-349109호', '날짜': '2004.12.09.', '국내': False}, {'인용발명번호': '7', '식별자': '공개특허공보 제10-2005-0044771호', '날짜': '2005.05.12.', '국내': True}, {'인용발명번호': '8', '식별자': '공개특허공보 제10-2011-0080827호', '날짜': '2011.07.13.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0105634호', '날짜': '2010.09.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2008-0052869호', '날짜': '2008.06.12.', '국내': True}, {'인용발명번호': '5', '식별자': '공개특허공보 제10-2011-0085018호', '날짜': '2011.07.27.', '국내': True}, {'인용발명번호': '7', '식별자': '공개특허공보 제10-2005-0044771호', '날짜': '2005.05.12.', '국내': True}, {'인용발명번호': '8', '식별자': '공개특허공보 제10-2011-0080827호', '날짜': '2011.07.13.', '국내': True}]",False,
1020130041905,952014075002117,첨부1 공개특허공보 제10-2010-0105634호(2010.09.29.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2007-0122370호(2007.12.31.: 인용발명 2) 1부.첨부3 공개특허공보 제10-2008-0052869호(2008.06.12.: 인용발명 3) 1부.첨부4 일본 공개특허공보 특개2007-026945호(2007.02.01.: 인용발명 4) 1부.첨부5 공개실용신안공보 제20-2000-0016884호(2000.09.25.: 인용발명 5) 1부.첨부6 공개특허공보 제10-2011-0085018호(2011.07.27.: 인용발명 6) 1부.첨부7 일본 공개특허공보 특개2004-349109호(2004.12.09.: 인용발명 7) 1부.첨부8 공개특허공보 제10-2005-0044771호(2005.05.12.: 인용발명 8) 1부.첨부9 공개특허공보 제10-2011-0080827호(2011.07.13.: 인용발명 9) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0105634호', '날짜': '2010.09.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0122370호', '날짜': '2007.12.31.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2008-0052869호', '날짜': '2008.06.12.', '국내': True}, {'인용발명번호': '4', '식별자': '일본 공개특허공보 특개2007-026945호', '날짜': '2007.02.01.', '국내': False}, {'인용발명번호': '5', '식별자': '공개실용신안공보 제20-2000-0016884호', '날짜': '2000.09.25.', '국내': False}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2011-0085018호', '날짜': '2011.07.27.', '국내': True}, {'인용발명번호': '7', '식별자': '일본 공개특허공보 특개2004-349109호', '날짜': '2004.12.09.', '국내': False}, {'인용발명번호': '8', '식별자': '공개특허공보 제10-2005-0044771호', '날짜': '2005.05.12.', '국내': True}, {'인용발명번호': '9', '식별자': '공개특허공보 제10-2011-0080827호', '날짜': '2011.07.13.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0105634호', '날짜': '2010.09.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0122370호', '날짜': '2007.12.31.', '국내': True}, {'인용발명번호': '3', '식별자': '공개특허공보 제10-2008-0052869호', '날짜': '2008.06.12.', '국내': True}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2011-0085018호', '날짜': '2011.07.27.', '국내': True}, {'인용발명번호': '8', '식별자': '공개특허공보 제10-2005-0044771호', '날짜': '2005.05.12.', '국내': True}, {'인용발명번호': '9', '식별자': '공개특허공보 제10-2011-0080827호', '날짜': '2011.07.13.', '국내': True}]",False,
1020130041905,952016058133317,첨부1 공개특허공보 제10-2010-0105634호(2010.09.29.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2007-0122370호(2007.12.31.: 인용발명 2) 1부.첨부3 일본 공개특허공보 특개평07-240211호(1995.09.12.: 인용발명 3) 1부.첨부4 공개특허공보 제10-2008-0037197호(2008.04.30.: 인용발명 4) 1부.첨부5 공개실용신안공보 제20-2000-0016884호(2000.09.25.: 인용발명 5) 1부.첨부6 공개특허공보 제10-2011-0085018호(2011.07.27.: 인용발명 6) 1부.첨부7 일본 공개특허공보 특개2004-349109호(2004.12.09.: 인용발명 7) 1부.첨부8 공개특허공보 제10-2005-0044771호(2005.05.12.: 인용발명 8) 1부.첨부9 공개특허공보 제10-2011-0080827호(2011.07.13.: 인용발명 9) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0105634호', '날짜': '2010.09.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0122370호', '날짜': '2007.12.31.', '국내': True}, {'인용발명번호': '3', '식별자': '일본 공개특허공보 특개평07-240211호', '날짜': '1995.09.12.', '국내': False}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2008-0037197호', '날짜': '2008.04.30.', '국내': True}, {'인용발명번호': '5', '식별자': '공개실용신안공보 제20-2000-0016884호', '날짜': '2000.09.25.', '국내': False}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2011-0085018호', '날짜': '2011.07.27.', '국내': True}, {'인용발명번호': '7', '식별자': '일본 공개특허공보 특개2004-349109호', '날짜': '2004.12.09.', '국내': False}, {'인용발명번호': '8', '식별자': '공개특허공보 제10-2005-0044771호', '날짜': '2005.05.12.', '국내': True}, {'인용발명번호': '9', '식별자': '공개특허공보 제10-2011-0080827호', '날짜': '2011.07.13.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2010-0105634호', '날짜': '2010.09.29.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0122370호', '날짜': '2007.12.31.', '국내': True}, {'인용발명번호': '4', '식별자': '공개특허공보 제10-2008-0037197호', '날짜': '2008.04.30.', '국내': True}, {'인용발명번호': '6', '식별자': '공개특허공보 제10-2011-0085018호', '날짜': '2011.07.27.', '국내': True}, {'인용발명번호': '8', '식별자': '공개특허공보 제10-2005-0044771호', '날짜': '2005.05.12.', '국내': True}, {'인용발명번호': '9', '식별자': '공개특허공보 제10-2011-0080827호', '날짜': '2011.07.13.', '국내': True}]",False,
